Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
Sonia Travels,A/C Seater/Sleeper (2+1),Kottayam,Kozhikode,750,Baker Junction,Kozhikode,18 Seats available,19:15,02:29,07h 14m,3.9,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Holy Maria Travels,A/C Semi Sleeper (2+2),Kottayam,Kozhikode,800,Kottayam,Kozhikode,39 Seats available,18:20,02:10,07h 50m,3.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
AURA CONNECT,A/C Sleeper (2+1),Kottayam,Kozhikode,1099,Kottayam,Kozhikode,24 Seats available,18:15,02:20,08h 05m,2.7,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 594,Super Express Non AC Seater Air Bus (2+2),Thrissur,Kozhikode,201,Thrissur,Kozhikode,24 Seats available,21:55,01:25,03h 30m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),Thrissur,Kozhikode,181,Thrissur,Kozhikode,31 Seats available,23:00,02:20,03h 20m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 515,Super Express Non AC Seater Air Bus (2+2),Thrissur,Kozhikode,216,Thrissur,Kozhikode,25 Seats available,23:00,01:30,02h 30m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),Thrissur,Kozhikode,216,Thrissur,Kozhikode,16 Seats available,23:10,02:10,03h 00m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 585,Super Express Non AC Seater Air Bus (2+2),Thrissur,Kozhikode,201,Thrissur,Kozhikode,25 Seats available,23:30,02:55,03h 25m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),Thrissur,Kozhikode,181,Thrissur,Kozhikode,27 Seats available,23:45,03:10,03h 25m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
UFO Bus,A/C Seater Push Back (2+2),Thrissur,Kozhikode,490,Thrissur,Mm Ali Raod,25 Seats available,23:55,02:40,02h 45m,3.9,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Ubc travels,A/C Semi Sleeper (2+2),Thrissur,Kozhikode,700,Thrissur,Kozhikode Pvt Bus Stand,9 Seats available,22:30,01:00,02h 30m,3.8,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Adrin Travels,A/C Seater/Sleeper (2+1),Thrissur,Kozhikode,800,KSRTC Bus Stand,Kozhikode,17 Seats available,23:05,02:00,02h 55m,3.9,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,A/C Semi Sleeper (2+2),Thrissur,Kozhikode,599,Paliyekkara Toll,KSRTC Bus Stand,14 Seats available,23:20,02:15,02h 55m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Ubc travels,A/C Seater/Sleeper (2+1),Thrissur,Kozhikode,900,Thrissur,Kozhikode Pvt Bus Stand,15 Seats available,23:20,03:00,03h 40m,3.8,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,A/C Sleeper (2+1),Thrissur,Kozhikode,899,Amala Hospital,KSRTC Bus Stand,10 Seats available,23:24,03:00,03h 36m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Thrissur,Kozhikode,700,Thrissur,Calicut,30 Seats available,23:30,02:20,02h 50m,4.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
UFO Bus,A/C Sleeper (2+1),Thrissur,Kozhikode,800,Amala Hospital,KOZHIKODE,11 Seats available,23:35,02:45,03h 10m,3.9,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,A/C Sleeper (2+1),Thrissur,Kozhikode,900,Thrissur,Calicut,8 Seats available,23:40,02:30,02h 50m,4.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Thrissur,Kozhikode,630,Thrissur,Mm Ali Raod,42 Seats available,23:40,02:45,03h 05m,3.9,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,A/C Sleeper (2+1),Thrissur,Kozhikode,800,Thrissur,MAVOOR ROAD,9 Seats available,23:40,02:30,02h 50m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,A/C Sleeper (2+1),Thrissur,Kozhikode,799,KSRTC Bus Stand,KSRTC Bus Stand,24 Seats available,23:45,02:35,02h 50m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),Thrissur,Kozhikode,1149,Pudukkad Jn,New Bus Stand Kozhikode,4 Seats available,23:47,03:40,03h 53m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,A/C Seater (2+2),Thrissur,Kozhikode,599,Paliyekkara Toll,KSRTC Bus Stand,19 Seats available,23:50,03:35,0-21h 0-15m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,A/C Semi Sleeper (2+2),Thrissur,Kozhikode,600,Thrissur,MM Ali Road,13 Seats available,23:55,03:00,03h 05m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),Thrissur,Kozhikode,1000,Sakthan Thamburan Bus Stand,Kallada Tours & Travels M M A...,1 Seat available,23:55,03:50,03h 55m,3.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,A/C Sleeper (2+1),Thrissur,Kozhikode,899,Paliyekkara Toll,KSRTC Bus Stand,10 Seats available,23:55,02:45,02h 50m,4.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Thrissur,Kozhikode,795,KSRTC Bus Stand,Calicut,9 Seats available,23:59,03:15,03h 16m,3.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Thrissur,Kozhikode,745,KSRTC Bus Stand,Kozhikode,13 Seats available,23:59,03:15,03h 16m,3.1,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
EMERALD TRAVELS,A/C Semi Sleeper (2+2),Thrissur,Kozhikode,800,Thrissur,CALICUT UNIVERCITY,36 Seats available,02:15,04:25,02h 10m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),Thrissur,Kozhikode,700,Thrissur,New Bus Stand,27 Seats available,02:30,04:30,02h 00m,3.0,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode?fromCityId=995&toCityId=74661&fromCityName=Thrissur&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 780,Super Fast Non AC Seater (2+3),Kozhikode,Kalpetta (kerala),111,Kozhikode,Kalpetta,46 Seats available,19:10,21:10,02h 00m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta?fromCityId=74661&toCityId=606&fromCityName=Kozhikode&toCityName=Kalpetta%20(kerala)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),Kozhikode,Kalpetta (kerala),111,Kozhikode,Kalpetta,48 Seats available,21:45,22:55,01h 10m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta?fromCityId=74661&toCityId=606&fromCityName=Kozhikode&toCityName=Kalpetta%20(kerala)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kalpetta (kerala),145,"Ksrtc b s, mavoor rd",Kalpetta,8 Seats available,22:15,00:50,02h 35m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta?fromCityId=74661&toCityId=606&fromCityName=Kozhikode&toCityName=Kalpetta%20(kerala)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 833,Super Fast Non AC Seater (2+3),Kozhikode,Kalpetta (kerala),111,Kozhikode,Kalpetta,48 Seats available,22:15,00:30,02h 15m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta?fromCityId=74661&toCityId=606&fromCityName=Kozhikode&toCityName=Kalpetta%20(kerala)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),Kozhikode,Kalpetta (kerala),111,Kozhikode,Kalpetta,31 Seats available,23:00,01:00,02h 00m,5.0,https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta?fromCityId=74661&toCityId=606&fromCityName=Kozhikode&toCityName=Kalpetta%20(kerala)&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 966,Super Fast Non AC Seater (2+3),Coimbatore,Ooty,103,"Thiruvalluvar b s, gandhipuram",Ooty,19 Seats available,19:00,21:30,02h 30m,4.0,https://www.redbus.in/bus-tickets/coimbatore-to-ooty?fromCityId=141&toCityId=254&fromCityName=Coimbatore&toCityName=Ooty&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,134,Kalpetta,Kozhikode,33 Seats available,18:40,20:34,01h 54m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta old bus stand,"Ksrtc b s, mavoor rd",22 Seats available,18:55,21:25,02h 30m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1378,AC MULTI AXLE,Kalpetta (kerala),Kozhikode,227,Kalpetta,"Ksrtc b s, mavoor rd",46 Seats available,19:20,20:50,01h 30m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 815,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta old bus stand,Kozhikode,47 Seats available,19:20,21:10,01h 50m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,108,Kalpetta,Kozhikode,46 Seats available,19:35,21:35,02h 00m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2472,Garuda Premium,Kalpetta (kerala),Kozhikode,1212,Kalpetta,"Ksrtc b s, mavoor rd",25 Seats available,20:00,22:00,02h 00m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta,"Ksrtc b s, mavoor rd",26 Seats available,20:05,21:50,01h 45m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 781,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta,Kozhikode,45 Seats available,20:20,22:45,02h 25m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1100,AC MULTI AXLE,Kalpetta (kerala),Kozhikode,227,Kalpetta,"Ksrtc b s, mavoor rd",26 Seats available,20:30,22:05,01h 35m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,129,Kalpetta,Kozhikode,34 Seats available,20:30,22:40,02h 10m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 409,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta old bus stand,Kozhikode,16 Seats available,20:30,22:15,01h 45m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,134,Kalpetta,Kozhikode,36 Seats available,20:35,22:10,01h 35m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,134,Kalpetta,Kozhikode,25 Seats available,20:41,22:35,01h 54m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1350,AC MULTI AXLE,Kalpetta (kerala),Kozhikode,227,Kalpetta,Kozhikode,42 Seats available,20:45,22:35,01h 50m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta,Kozhikode,47 Seats available,20:50,23:00,02h 10m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 370,AC MULTI AXLE,Kalpetta (kerala),Kozhikode,227,Kalpetta old bus stand,"Ksrtc b s, mavoor rd",6 Seats available,20:55,22:20,01h 25m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,Kalpetta (kerala),Kozhikode,155,Kalpetta,Kozhikode,7 Seats available,21:05,22:50,01h 45m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta old bus stand,Kozhikode,45 Seats available,21:10,23:25,02h 15m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 586,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,129,Kalpetta old bus stand,Kozhikode,30 Seats available,21:15,22:50,01h 35m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2912,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta,"Ksrtc b s, mavoor rd",48 Seats available,21:30,23:30,02h 00m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 345,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,108,Kalpetta old bus stand,Kozhikode,47 Seats available,21:51,23:55,02h 04m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 407,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta old bus stand,Kozhikode,22 Seats available,22:00,23:25,01h 25m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 793,Super Fast Non AC Seater (2+3),Kalpetta (kerala),Kozhikode,111,Kalpetta,Kozhikode,40 Seats available,22:05,00:00,01h 55m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta,Kozhikode,14 Seats available,22:25,23:59,01h 34m,3.9,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta old bus stand,Kozhikode,12 Seats available,22:31,00:50,02h 19m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2072,Super Express Non AC Seater Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta,Kozhikode,15 Seats available,22:55,00:30,01h 35m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),Kalpetta (kerala),Kozhikode,145,Kalpetta,"Ksrtc b s, mavoor rd",18 Seats available,23:30,01:20,01h 50m,3.6,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,A/C Sleeper (2+1),Kalpetta (kerala),Kozhikode,850,Kalpetta in front of old buss...,Calicut,6 Seats available,22:30,23:59,01h 29m,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Kalpetta (kerala),Kozhikode,700,Kalpetta in front of old buss...,Calicut,18 Seats available,22:25,23:59,01h 34m,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,A/C Sleeper (2+1),Kalpetta (kerala),Kozhikode,850,Kalpetta in front of old buss...,Calicut,6 Seats available,22:30,23:59,01h 29m,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),Kalpetta (kerala),Kozhikode,700,Kalpetta in front of old buss...,Calicut,18 Seats available,22:25,23:59,01h 34m,4.1,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Sonia Travels,A/C Seater/Sleeper (2+1),Kalpetta (kerala),Kozhikode,500,Kalpetta(Infront New Bus Stand),Kozhikode(Infront Baby Memorr...,15 Seats available,21:30,23:29,01h 59m,3.9,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Sonia Travels,A/C Seater/Sleeper (2+1),Kalpetta (kerala),Kozhikode,500,Perikalloor,Kozhikode(Infront Baby Memorr...,15 Seats available,19:30,23:29,03h 59m,3.9,https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode?fromCityId=606&toCityId=74661&fromCityName=Kalpetta%20(kerala)&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
