Bus_Name,Bus_Type,From,To,Price,Starting_Point,Ending_Point,Seat_Available,Start_Time,Reach_Time,Total_Travel_Time,Bus_Rating,Links
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),Kullu,Chandigarh,569.0,ITSP Camp,Sec 43,30 Seats available,21:50,03:25,05h 35m,4.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Kullu,Chandigarh,569.0,Kullu By Pass Indian Oil Pump,Tribune Chowk Sector 31B,23 Seats available,22:15,03:15,05h 00m,4.8,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,522.0,Shani Deva Temple,Sec 43,18 Seats available,22:45,03:50,05h 05m,4.8,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,674.0,Shani Mandir,Suhana Gurudwara,33 Seats available,18:15,01:15,07h 00m,2.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),Kullu,Chandigarh,1049.0,Kullu,Chandni Chowk,33 Seats available,18:30,01:00,06h 30m,2.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,674.0,Shani Mandir,Suhana Gurudwara,34 Seats available,18:50,00:30,05h 40m,2.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,899.0,Kullu Shani Temple,Sec 43 Chandigarh,41 Seats available,19:05,02:05,07h 00m,2.8,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),Kullu,Chandigarh,463.0,Kullu,Sec 43,23 Seats available,20:45,04:45,08h 00m,2.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Northern Travels,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,855.0,Kullu,Sohana Gurdwara Sahib,16 Seats available,21:30,05:05,07h 35m,2.6,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),Kullu,Chandigarh,1899.0,Shani mandir by pass kullu,Airport,35 Seats available,18:40,02:45,08h 05m,4.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,1649.0,Kullu Bypass,Sohana Gurdwara Sahib,41 Seats available,19:15,02:45,07h 30m,4.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,1360.0,Near By Pass Kullu,Chandigarh,33 Seats available,19:20,23:55,04h 35m,3.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),Kullu,Chandigarh,1899.0,Shani mandir by pass kullu,Airport,36 Seats available,19:40,03:45,08h 05m,4.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),Kullu,Chandigarh,1649.0,Kullu Bypass,Sohana Gurdwara Sahib,41 Seats available,19:45,00:50,05h 05m,4.0,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Metahills holidays,Scania A/C Semi Sleeper (2+2),Kullu,Chandigarh,1350.0,Shanidev temple kullu,Sec 43,21 Seats available,20:00,03:00,07h 00m,3.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Golden Temple Volvo Bus Service,Bharat Benz A/C Semi Sleeper (2+2),Kullu,Chandigarh,1286.0,Kullu,Sec 43,35 Seats available,20:35,03:20,06h 45m,3.1,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),Kullu,Chandigarh,1756.0,Bus Stand,Sec 43,49 Seats available,21:30,04:30,07h 00m,3.7,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),Kullu,Chandigarh,1199.0,Kullu,Chandni Chowk,49 Seats available,18:20,23:55,05h 35m,2.5,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),Kullu,Chandigarh,1555.0,Kullu Shani Mandir (Pickup Va...,Sec 43,46 Seats available,18:30,01:30,07h 00m,2.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),Kullu,Chandigarh,1350.0,Kullu,Chandni Chowk,31 Seats available,19:30,02:00,06h 30m,2.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),Kullu,Chandigarh,2199.0,Kullu,Zirak pur,41 Seats available,20:00,02:01,06h 01m,Not available,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,Kullu,Chandigarh,1700.0,Kullu Shani Mandir,Sohana Gurdwara,40 Seats available,20:30,04:30,08h 00m,2.3,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Snow Line Holidays Manali,A/C Seater (2+2),Kullu,Chandigarh,3000.0,Kullu,Sec 43,45 Seats available,20:45,04:45,08h 00m,Not available,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),Kullu,Chandigarh,1439.0,Kullu by pass,Sec 43,29 Seats available,23:00,06:30,07h 30m,2.4,https://www.redbus.in/bus-tickets/kullu-to-chandigarh?fromCityId=756&toCityId=833&fromCityName=Kullu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,Delhi,Kangra,709.0,ISBT Kashmiri Gate,Bus Stand,27 Seats available,18:50,06:00,11h 10m,4.0,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,Delhi,Kangra,702.0,ISBT Kashmiri Gate,Bus Stand,27 Seats available,19:20,06:00,10h 40m,3.9,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Kangra,1191.0,ISBT Kashmiri Gate,Bus Stand,28 Seats available,20:10,06:40,10h 30m,4.9,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 547,A/C Executive (2+3),Delhi,Kangra,760.0,ISBT Kashmiri Gate,Bus Stand,37 Seats available,20:16,05:50,09h 34m,4.2,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,Delhi,Kangra,1158.0,ISBT Kashmiri Gate,Bus Stand,33 Seats available,20:29,06:50,10h 21m,3.9,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 565,Ordinary 3+2 Non AC Seater,Delhi,Kangra,630.0,ISBT Kashmiri Gate,Bus Stand,28 Seats available,21:05,06:00,08h 55m,3.5,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,Delhi,Kangra,709.0,ISBT Kashmiri Gate,Bus Stand,27 Seats available,21:22,08:30,11h 08m,3.2,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 577,A/C Executive (2+3),Delhi,Kangra,775.0,ISBT Kashmiri Gate,Bus Stand,44 Seats available,21:40,08:30,10h 50m,3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 575,A/C Executive (2+3),Delhi,Kangra,780.0,ISBT Kashmiri Gate,Bus Stand,46 Seats available,21:59,09:16,11h 17m,4.4,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 582,Ordinary 3+2 Non AC Seater,Delhi,Kangra,630.0,ISBT Kashmiri Gate,Bus Stand,37 Seats available,23:05,10:52,11h 47m,3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 581,Ordinary 3+2 Non AC Seater,Delhi,Kangra,660.0,ISBT Kashmiri Gate,Bus Stand,32 Seats available,23:30,11:00,11h 30m,3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,650.0,ISBT Kashmiri Gate,Wood Land Showroom,31 Seats available,19:30,05:50,10h 20m,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Delhi,Kangra,540.0,Majnu Ka Tilla,Outside ISBT Kangra,29 Seats available,20:30,06:45,10h 15m,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),Delhi,Kangra,650.0,Majnu Ka Tilla,Wood Land Showroom,29 Seats available,20:50,07:05,10h 15m,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,495.0,ISBT Kashmiri Gate,Kangra Bus Stand Woodland sho...,28 Seats available,20:30,05:00,08h 30m,3.5,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),Delhi,Kangra,540.0,Majnu Ka Tilla,Outside ISBT Kangra,16 Seats available,21:15,07:30,10h 15m,4.7,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,569.0,ISBT Kashmiri Gate,Kangra By pass Near Tehsil Chowk,29 Seats available,22:00,08:30,10h 30m,4.7,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,569.0,ISBT Kashmiri Gate,kangra woodland showroom,31 Seats available,21:00,06:30,09h 30m,4.6,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,585.0,Majnu Ka Tilla,Outside ISBT Kangra,19 Seats available,19:45,06:15,10h 30m,4.6,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),Delhi,Kangra,475.0,ISBT Kashmiri Gate,kangra woodland showroom,32 Seats available,20:00,06:25,10h 25m,4.5,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,540.0,ISBT Kashmiri Gate,Kangra Lenskart Showroom,7 Seats available,19:00,05:10,10h 10m,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,470.0,Majnu Ka Tilla,Bus Stand,30 Seats available,20:05,05:20,09h 15m,4.7,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),Delhi,Kangra,461.0,Majnu Ka Tilla,Bus Stand,29 Seats available,22:05,07:40,09h 35m,4.5,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),Delhi,Kangra,539.0,ISBT Kashmiri Gate,Kangra By pass Near Tehsil Chowk,15 Seats available,19:00,05:10,10h 10m,4.6,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,569.0,ISBT Kashmiri Gate,Kangra By pass Near Tehsil Chowk,32 Seats available,20:00,06:30,10h 30m,4.1,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),Delhi,Kangra,590.0,ISBT Kashmiri Gate,Kangra,23 Seats available,20:00,05:30,09h 30m,4.0,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),Delhi,Kangra,500.0,Majnu Ka Tilla,KANGRA WOODLAND SHOWROOM,36 Seats available,20:30,06:00,09h 30m,4.6,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,554.0,Karnal Bypass,Kangra Bypass,26 Seats available,21:15,05:15,08h 00m,4.0,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
FlixBus,A/C Seater (2+2),Delhi,Kangra,515.0,RK Ashram,Kangra (Bypass Bus stand),16 Seats available,19:30,07:15,11h 45m,4.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,500.0,Majnu Ka Tilla,SDM Court By-Pass Kangra,27 Seats available,20:20,05:15,08h 55m,3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),Delhi,Kangra,494.0,Majnu Ka Tilla,Bus Stand,19 Seats available,19:30,06:00,10h 30m,3.9,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Northern Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,519.0,ISBT Kashmiri Gate,Kangra,23 Seats available,19:30,07:00,11h 30m,2.1,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
City Land Travels,Volvo A/C Semi Sleeper (2+2),Delhi,Kangra,529.0,ISBT Kashmiri Gate,Kangra ByPass,31 Seats available,19:55,05:10,09h 15m,2.6,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),Delhi,Kangra,999.0,Sanjay Gandhi Transport Nagar,By pass Kangra,29 Seats available,18:30,05:30,11h 00m,2.4,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),Delhi,Kangra,999.0,Majnu Ka Tilla,By pass Kangra,1 Seat available,19:00,05:30,10h 30m,2.4,https://www.redbus.in/bus-tickets/delhi-to-kangra?fromCityId=733&toCityId=1530&fromCityName=Delhi&toCityName=Kangra&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 622,Ordinary 3+2 Non AC Seater,Palampur,Chandigarh,489.0,Bus Stand,CHANDIGARH,37 Seats available,18:20,02:30,08h 10m,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,Palampur,Chandigarh,834.0,Bus Stand,CHANDIGARH,28 Seats available,18:40,02:00,07h 20m,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 1152,Ordinary 3+2 Non AC Seater,Palampur,Chandigarh,457.0,Bus Stand,CHANDIGARH,37 Seats available,20:00,03:00,07h 00m,4.4,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 1103,A/C Executive (2+3),Palampur,Chandigarh,481.0,Bus Stand,CHANDIGARH,42 Seats available,20:40,03:00,06h 20m,2.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HRTC - 1116,A/C Executive (2+3),Palampur,Chandigarh,510.0,Bus Stand,CHANDIGARH,29 Seats available,21:35,04:05,06h 30m,3.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),Palampur,Chandigarh,494.0,Palampur Near bus stand,Tribune Chowk Sector 31B,8 Seats available,18:15,01:15,07h 00m,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Northern Travels,Volvo A/C Semi Sleeper (2+2),Palampur,Chandigarh,600.0,Palampur,Sohana Gurdwara Sahib,9 Seats available,18:45,01:00,06h 15m,3.0,https://www.redbus.in/bus-tickets/palampur-to-chandigarh?fromCityId=82554&toCityId=833&fromCityName=Palampur&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
